  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-13          108.75241445            0.00000000        5740.12532729       -46597.56681266       -40857.44148537 
  3.0500e-13          110.68123129            0.00000000        5841.93134634       -46801.22601406       -40959.29466773 
  3.1000e-13          112.66014751            0.00000000        5946.38169057       -47010.17261171       -41063.79092114 
  3.1500e-13          114.68111392            0.00000000        6053.05151040       -47223.55629653       -41170.50478613 
  3.2000e-13          116.73636650            0.00000000        6161.53100932       -47440.55728167       -41279.02627234 
  3.2500e-13          118.81847726            0.00000000        6271.42812511       -47660.39166133       -41388.96353622 
  3.3000e-13          120.92034513            0.00000000        6382.36805283       -47882.31040788       -41499.94235505 
  3.3500e-13          123.03513446     68599661.03471325        6493.98999577       -48105.59278329       -41611.60278752 
  3.4000e-13          125.15691749            0.00000000        6605.98107750       -48329.61423034       -41723.63315284 
  3.4500e-13          127.27812971            0.00000000        6717.94203054       -48553.57705380       -41835.63502327 
  3.5000e-13          129.39203808            0.00000000        6829.51747513       -48776.77138285       -41947.25390772 
  3.5500e-13          131.49172299            0.00000000        6940.34218262       -48998.46737540       -42058.12519278 
  3.6000e-13          133.57001334            0.00000000        7050.03765109       -49217.90823147       -42167.87058038 
  3.6500e-13          135.61948012            0.00000000        7158.21176594       -49434.30939314       -42276.09762720 
  3.7000e-13          137.63250404    133833095.10010107        7264.46236878       -49646.86560934       -42382.40324056 
  3.7500e-13          139.60249167            0.00000000        7368.44144790       -49854.87941333       -42486.43796543 
  3.8000e-13          141.52081034            0.00000000        7469.69335675       -50057.43752255       -42587.74416580 
  3.8500e-13          143.38043862            0.00000000        7567.84749375       -50253.79675194       -42685.94925819 
  3.9000e-13          145.17509112            0.00000000        7662.57210618       -50443.29200267       -42780.71989648 
  3.9500e-13          146.89943511     66681418.79071121        7753.58572293       -50625.35956446       -42871.77384152 
  4.0000e-13          148.54716309    165080018.17628762        7840.55542561       -50799.33419801       -42958.77877240 
  4.0500e-13          150.11427145    288127894.47095114        7923.26989626       -50964.79498358       -43041.52508731 
  4.1000e-13          151.59541177            0.00000000        8001.44683682       -51121.17966651       -43119.73282969 
  4.1500e-13          152.99273435     66506568.58127119        8075.19974419       -51268.71606663       -43193.51632245 
  4.2000e-13          154.30534302    141900551.64492899        8144.48131629       -51407.31111363       -43262.82979734 
  4.2500e-13          155.53269577    222281998.00060681        8209.26294590       -51536.90811763       -43327.64517173 
  4.3000e-13          156.67188500    144500525.27906805        8269.39116460       -51657.20066785       -43387.80950324 
  4.3500e-13          157.71596855    207482034.51420781        8324.49955388       -51767.45344961       -43442.95389573 
  4.4000e-13          158.66718169    245404174.09757406        8374.70609574       -51867.90141473       -43493.19531898 
  4.4500e-13          159.52390458     91302364.89726883        8419.92529189       -51958.37097382       -43538.44568193 
  4.5000e-13          160.28095653     74057740.06761970        8459.88369730       -52038.31541754       -43578.43172025 
  4.5500e-13          160.94282181    188997883.12782112        8494.81799929       -52108.20472279       -43613.38672350 
  4.6000e-13          161.51056456    124647537.37821317        8524.78436408       -52168.15196849       -43643.36760440 
  4.6500e-13          161.98662317     46986545.09892707        8549.91149414       -52218.41453308       -43668.50303893 
  4.7000e-13          162.37559576    116153177.61861210        8570.44208609       -52259.47820415       -43689.03611806 
  4.7500e-13          162.68189516    181416351.76094839        8586.60905535       -52291.81205192       -43705.20299657 
  4.8000e-13          162.91162983            0.00000000        8598.73481606       -52316.05997451       -43717.32515845 
  4.8500e-13          163.07016682    167625725.37061912        8607.10265074       -52332.78803460       -43725.68538386 
  4.9000e-13          163.16720104     57894059.32113359        8612.22427090       -52343.01993117       -43730.79566027 
  4.9500e-13          163.20949376            0.00000000        8614.45654815       -52347.46881771       -43733.01226956 
  5.0000e-13          163.20347464    303221359.25496036        8614.13884962       -52346.81478512       -43732.67593550 
  5.0500e-13          163.15718838    207062361.54984397        8611.69578719       -52341.91287938       -43730.21709219 
  5.1000e-13          163.08101478    267707729.49017662        8607.67522340       -52333.86240988       -43726.18718648 
  5.1500e-13          162.97937019    236753808.95305049        8602.31026009       -52323.13407838       -43720.82381829 
  5.2000e-13          162.85928397    217805175.25773156        8595.97191847       -52310.47182951       -43714.49991105 
  5.2500e-13          162.72045525    158562951.67328486        8588.64431791       -52295.84110066       -43707.19678276 
  5.3000e-13          162.56277932    101711112.55829208        8580.32193205       -52279.22270404       -43698.90077199 
  5.3500e-13          162.38756523    148428597.21323839        8571.07385370       -52260.74665940       -43689.67280571 
  5.4000e-13          162.19920866    157007393.09676409        8561.13209418       -52240.87319837       -43679.74110418 
  5.4500e-13          161.99862529    165490461.69062594        8550.54498541       -52219.69922443       -43669.15423903 
  5.5000e-13          161.78939778    195820446.89390361        8539.50162457       -52197.60765875       -43658.10603418 
  5.5500e-13          161.57467317    243874718.32085282        8528.16811816       -52174.93594141       -43646.76782324 
  5.6000e-13          161.35493412    346137987.61570877        8516.56994193       -52151.73781612       -43635.16787419 
  5.6500e-13          161.13574059    168040575.85600838        8505.00055881       -52128.60016839       -43623.59960959 
  5.7000e-13          160.92041389    160226248.17974323        8493.63527327       -52105.87083684       -43612.23556357 
  5.7500e-13          160.71000272    216931272.86270842        8482.52943713       -52083.65967018       -43601.13023306 
  5.8000e-13          160.50496303     98373178.74667834        8471.70711677       -52062.01554477       -43590.30842800 
  5.8500e-13          160.30347861    193751711.64679891        8461.07244873       -52040.74827320       -43579.67582447 
  5.9000e-13          160.10709704    356431244.53465009        8450.70711731       -52020.02130249       -43569.31418518 
  5.9500e-13          159.91683937    102900977.26433587        8440.66501476       -51999.94161335       -43559.27659859 
  6.0000e-13          159.72793923    389584373.97624618        8430.69456524       -51980.00245465       -43549.30788940 
  6.0500e-13          159.53785613    165737869.82147262        8420.66167709       -51959.93483346       -43539.27315637 
  6.1000e-13          159.35092868    283140442.85256094        8410.79534895       -51940.19258410       -43529.39723515 
  6.1500e-13          159.16396665    404212123.16506445        8400.92719553       -51920.44153817       -43519.51434264 
  6.2000e-13          158.97808770    153996324.77262744        8391.11620929       -51900.79834835       -43509.68213906 
  6.2500e-13          158.80027530    179837946.69639853        8381.73098794       -51882.00232094       -43500.27133300 
  6.3000e-13          158.63613727     83045997.59327158        8373.06752165       -51864.64839246       -43491.58087081 
  6.3500e-13          158.48818768    326346906.21129537        8365.25850718       -51849.00584313       -43483.74733595 
  6.4000e-13          158.34824627    246830137.07933709        8357.87217732       -51834.21727357       -43476.34509626 
  6.4500e-13          158.23256253    298399921.38448548        8351.76620533       -51821.99886575       -43470.23266042 
  6.5000e-13          158.13662975    313124714.78011495        8346.70272102       -51811.87801097       -43465.17528996 
  6.5500e-13          158.06367964    289819797.30012029        8342.85229817       -51804.19536996       -43461.34307178 
  6.6000e-13          158.00571940    156602071.78262717        8339.79306431       -51798.10743646       -43458.31437215 
  6.6500e-13          157.96366937    121873432.17569336        8337.57359712       -51793.70403205       -43456.13043493 
  6.7000e-13          157.93125148    309718661.12282366        8335.86252908       -51790.31780997       -43454.45528088 
  6.7500e-13          157.90827228    100020188.79741012        8334.64965075       -51787.92529805       -43453.27564729 
  6.8000e-13          157.88413404    339785451.50464225        8333.37559609       -51785.40533954       -43452.02974345 
  6.8500e-13          157.85848325    144262822.56378058        8332.02170626       -51782.71892615       -43450.69721988 
  6.9000e-13          157.82705230    204630756.48673469        8330.36273070       -51779.41364903       -43449.05091833 
  6.9500e-13          157.79036808    204104342.39680153        8328.42647925       -51775.54441356       -43447.11793431 
  7.0000e-13          157.74254714     28275240.74662302        8325.90241428       -51770.49135332       -43444.58893904 
  7.0500e-13          157.68707623    308160440.19160372        8322.97457154       -51764.62244648       -43441.64787493 
  7.1000e-13          157.63280758    192190819.69611621        8320.11018593       -51758.87462466       -43438.76443874 
  7.1500e-13          157.57662194    227257141.49435055        8317.14461857       -51752.92107755       -43435.77645898 
  7.2000e-13          157.52162876    251752234.66136864        8314.24199109       -51747.09362831       -43432.85163722 
  7.2500e-13          157.46751532    123859205.99243872        8311.38579744       -51741.36353956       -43429.97774212 
  7.3000e-13          157.41755099    261706153.48522770        8308.74860056       -51736.07695815       -43427.32835759 
  7.3500e-13          157.37625233    348130913.89092565        8306.56879203       -51731.71102472       -43425.14223269 
  7.4000e-13          157.33230316    249035520.71569365        8304.24908459       -51727.07043081       -43422.82134622 
  7.4500e-13          157.29421025    301724948.29954374        8302.23848058       -51723.05041030       -43420.81192972 
  7.5000e-13          157.26500090    113388969.61053750        8300.69676424       -51719.96876496       -43419.27200072 
  7.5500e-13          157.24327121     55463217.31033837        8299.54983701       -51717.67496738       -43418.12513037 
  7.6000e-13          157.22557971    445661353.29506779        8298.61605147       -51715.80665752       -43417.19060605 
  7.6500e-13          157.20117239    252781170.89030337        8297.32779408       -51713.22964974       -43415.90185566 
  7.7000e-13          157.18281856    173340800.41674250        8296.35904979       -51711.29331175       -43414.93426197 
  7.7500e-13          157.16754705    275467435.61411083        8295.55299544       -51709.68507072       -43414.13207528 
  7.8000e-13          157.15014818    117839081.20597020        8294.63465550       -51707.85403099       -43413.21937549 
  7.8500e-13          157.13452690    279319508.81736660        8293.81013930       -51706.21152034       -43412.40138104 
  7.9000e-13          157.11701572    126980603.56815556        8292.88587131       -51704.36861995       -43411.48274864 
  7.9500e-13          157.09901840     79612322.45927605        8291.93594445       -51702.46956149       -43410.53361704 
  8.0000e-13          157.07815171    276020344.74391949        8290.83456703       -51700.26033153       -43409.42576449 
  8.0500e-13          157.05868118    247995650.73964283        8289.80688171       -51698.19067754       -43408.38379584 
  8.1000e-13          157.03414134    229617293.37410462        8288.51162964       -51695.58153909       -43407.06990945 
  8.1500e-13          157.01004803    255439237.32905614        8287.23994684       -51693.01474711       -43405.77480027 
  8.2000e-13          156.98726298    309523496.34778792        8286.03731572       -51690.58716489       -43404.54984917 
  8.2500e-13          156.97315772    116260902.24197951        8285.29281742       -51689.07929054       -43403.78647312 
  8.3000e-13          156.96471728    127642642.87679988        8284.84731772       -51688.17778248       -43403.33046476 
  8.3500e-13          156.96587932    323272009.75700617        8284.90865222       -51688.30040036       -43403.39174814 
  8.4000e-13          156.96949614    204760428.99661127        8285.09955367       -51688.69559236       -43403.59603869 
  8.4500e-13          156.97996982    292266921.54236656        8285.65237109       -51689.82477009       -43404.17239900 
  8.5000e-13          156.98287857    159584073.17971018        8285.80589933       -51690.16281304       -43404.35691371 
  8.5500e-13          156.97544478    175948634.07221931        8285.41353222       -51689.41104722       -43403.99751500 
  8.6000e-13          156.95853640    155405500.28048494        8284.52108110       -51687.65731830       -43403.13623720 
  8.6500e-13          156.92337611    212114867.76686925        8282.66526507       -51683.97210742       -43401.30684235 
  8.7000e-13          156.86834020    395829294.83810800        8279.76038218       -51678.18131537       -43398.42093319 
  8.7500e-13          156.77593941    264649029.16375187        8274.88332177       -51668.44064245       -43393.55732068 
  8.8000e-13          156.65556984    253706514.84014452        8268.53002438       -51655.73830429       -43387.20827991 
  8.8500e-13          156.51023264    220886417.86115429        8260.85889588       -51640.38872236       -43379.52982648 
  8.9000e-13          156.34098730    130716042.81530836        8251.92585753       -51622.50296727       -43370.57710974 
  8.9500e-13          156.14603577    192423383.32235977        8241.63600603       -51601.89132524       -43360.25531922 
  9.0000e-13          155.93433577    131831514.30939116        8230.46214372       -51579.50088228       -43349.03873857 
  9.0500e-13          155.70970552    128453082.49866898        8218.60580188       -51555.73688437       -43337.13108249 
  9.1000e-13          155.47288293    207814267.20893314        8206.10592871       -51530.67961007       -43324.57368135 
  9.1500e-13          155.23986602    161015029.78583816        8193.80692604       -51506.02454333       -43312.21761729 
  9.2000e-13          155.01851540    124636300.21888241        8182.12368859       -51482.60707525       -43300.48338665 
  9.2500e-13          154.80457171    105936452.06134236        8170.83140049       -51459.98156407       -43289.15016358 
  9.3000e-13          154.61262744    165367981.07320067        8160.70027661       -51439.69056195       -43278.99028535 
  9.3500e-13          154.44745229    162184760.92553726        8151.98206939       -51422.23747511       -43270.25540572 
  9.4000e-13          154.30855442    140263556.59127373        8144.65081917       -51407.56940711       -43262.91858793 
  9.4500e-13          154.19575597     36315272.14114101        8138.69713754       -51395.66490809       -43256.96777056 
  9.5000e-13          154.10964461    200956760.66206345        8134.15204291       -51386.58489112       -43252.43284820 
  9.5500e-13          154.04674786    398651127.21002287        8130.83225274       -51379.96248042       -43249.13022768 
  9.6000e-13          153.99839152    182347163.22566119        8128.27992822       -51374.88323124       -43246.60330301 
  9.6500e-13          153.96675530    133703347.74332139        8126.61011811       -51371.57341566       -43244.96329755 
  9.7000e-13          153.94531749    275619598.32464898        8125.47859647       -51369.34180640       -43243.86320993 
  9.7500e-13          153.93053431     37546670.50121944        8124.69831654       -51367.81200629       -43243.11368974 
  9.8000e-13          153.91433823    236465331.60204375        8123.84346191       -51366.12998945       -43242.28652755 
  9.8500e-13          153.88838651    146498703.70562825        8122.47368914       -51363.41378518       -43240.94009604 
  9.9000e-13          153.85327299     53794634.91946277        8120.62034168       -51359.72304466       -43239.10270299 
  9.9500e-13          153.80435400    276081454.97953331        8118.03831944       -51354.56596635       -43236.52764690 
  1.0000e-12          153.72174787    100859293.59341842        8113.67823673       -51345.84224085       -43232.16400412 
